Industry Sector,Year,Total Population,CIP2
Retail Trade,2018,929,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,3598,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,429,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,138,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,446,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,451,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,65,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,2666,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,381,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,198,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,1570,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,1274,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,1018,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,261,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,161,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,1760,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,1523,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,1780,Math & Statistics
"Transportation & Warehousing, and Utilities",2018,629,Math & Statistics
Information,2018,492,Math & Statistics
Information,2018,1911,Math & Statistics
Information,2018,3995,Math & Statistics
Information,2018,1251,Math & Statistics
Information,2018,143,Math & Statistics
Information,2018,1729,Math & Statistics
Information,2018,3565,Math & Statistics
Information,2018,2182,Math & Statistics
Information,2018,1992,Math & Statistics
Information,2018,968,Math & Statistics
Information,2018,3043,Math & Statistics
Information,2018,900,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,1814,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,9143,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,30534,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,6857,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,19443,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,20344,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,1075,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,5300,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,440,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,336,Math & Statistics
"Finance & Insurance, and Real Estate, Rental & Leasing",2018,370,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,7914,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,6544,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,11037,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,899,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,55930,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,22682,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,11056,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,2403,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,723,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,2938,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,1319,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,3255,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,2148,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,1305,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,1057,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,636,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,1338,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,1359,Math & Statistics
"Professional, Scientific & Management, and Administrative & Waste Management Services",2018,611,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,95326,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,84068,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,556,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,6706,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,5235,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,2735,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,429,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,530,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,850,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,3128,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,1618,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,3985,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,191,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,18525,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,1571,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,1276,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,3759,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,347,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,82,Math & Statistics
"Educational Services, Health Care & Social Assistance",2018,1857,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,698,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,497,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,834,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,393,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,1000,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,5031,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,2226,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,195,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,188,Math & Statistics
"Arts, Entertainment & Recreation and Accommodation & Food Services",2018,7956,Math & Statistics
"Other Services, Except Public Administration",2018,661,Math & Statistics
"Other Services, Except Public Administration",2018,402,Math & Statistics
"Other Services, Except Public Administration",2018,70,Math & Statistics
"Other Services, Except Public Administration",2018,447,Math & Statistics
"Other Services, Except Public Administration",2018,603,Math & Statistics
"Other Services, Except Public Administration",2018,279,Math & Statistics
"Other Services, Except Public Administration",2018,359,Math & Statistics
"Other Services, Except Public Administration",2018,873,Math & Statistics
"Other Services, Except Public Administration",2018,6725,Math & Statistics
"Other Services, Except Public Administration",2018,92,Math & Statistics
"Other Services, Except Public Administration",2018,1078,Math & Statistics
"Other Services, Except Public Administration",2018,3306,Math & Statistics
"Other Services, Except Public Administration",2018,344,Math & Statistics
Public Administration,2018,2207,Math & Statistics
Public Administration,2018,450,Math & Statistics
Public Administration,2018,5744,Math & Statistics
Public Administration,2018,4172,Math & Statistics
Public Administration,2018,9184,Math & Statistics
Public Administration,2018,1445,Math & Statistics
Public Administration,2018,4897,Math & Statistics
Public Administration,2018,5626,Math & Statistics
Active Duty Military,2018,708,Math & Statistics
Active Duty Military,2018,1142,Math & Statistics
Active Duty Military,2018,1046,Math & Statistics
Active Duty Military,2018,268,Math & Statistics
Active Duty Military,2018,239,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",2017,734,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",2017,350,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",2017,246,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",2017,169,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",2017,513,Math & Statistics
"Agriculture, Forestry, Fishing and Hunting, and Mining",2017,1365,Math & Statistics
Construction,2017,9203,Math & Statistics
Manufacturing,2017,245,Math & Statistics
Manufacturing,2017,196,Math & Statistics
Manufacturing,2017,236,Math & Statistics
Manufacturing,2017,262,Math & Statistics
Manufacturing,2017,203,Math & Statistics
Manufacturing,2017,384,Math & Statistics
Manufacturing,2017,246,Math & Statistics
Manufacturing,2017,278,Math & Statistics
Manufacturing,2017,947,Math & Statistics
Manufacturing,2017,203,Math & Statistics
Manufacturing,2017,418,Math & Statistics
Manufacturing,2017,121,Math & Statistics
Manufacturing,2017,96,Math & Statistics
Manufacturing,2017,192,Math & Statistics
Manufacturing,2017,425,Math & Statistics
Manufacturing,2017,104,Math & Statistics
Manufacturing,2017,162,Math & Statistics
Manufacturing,2017,1081,Math & Statistics
Manufacturing,2017,616,Math & Statistics
Manufacturing,2017,440,Math & Statistics
Manufacturing,2017,150,Math & Statistics
Manufacturing,2017,4801,Math & Statistics
Manufacturing,2017,166,Math & Statistics
Manufacturing,2017,707,Math & Statistics
Manufacturing,2017,1399,Math & Statistics
Manufacturing,2017,617,Math & Statistics
Manufacturing,2017,218,Math & Statistics
Manufacturing,2017,123,Math & Statistics
Manufacturing,2017,296,Math & Statistics
Manufacturing,2017,140,Math & Statistics
Manufacturing,2017,199,Math & Statistics
Manufacturing,2017,188,Math & Statistics
Manufacturing,2017,394,Math & Statistics
Manufacturing,2017,271,Math & Statistics
Manufacturing,2017,80,Math & Statistics
Manufacturing,2017,90,Math & Statistics
Manufacturing,2017,681,Math & Statistics
Manufacturing,2017,590,Math & Statistics
Manufacturing,2017,229,Math & Statistics
Manufacturing,2017,536,Math & Statistics
Manufacturing,2017,602,Math & Statistics
Manufacturing,2017,227,Math & Statistics
Manufacturing,2017,228,Math & Statistics
Manufacturing,2017,1829,Math & Statistics
Manufacturing,2017,2597,Math & Statistics
Manufacturing,2017,2605,Math & Statistics
Manufacturing,2017,1623,Math & Statistics
Manufacturing,2017,4541,Math & Statistics
Manufacturing,2017,180,Math & Statistics
Manufacturing,2017,1452,Math & Statistics
Manufacturing,2017,4339,Math & Statistics
Manufacturing,2017,2072,Math & Statistics
Manufacturing,2017,77,Math & Statistics
Manufacturing,2017,401,Math & Statistics
Manufacturing,2017,138,Math & Statistics
Manufacturing,2017,2791,Math & Statistics
Manufacturing,2017,839,Math & Statistics
Manufacturing,2017,2993,Math & Statistics
Manufacturing,2017,409,Math & Statistics
Manufacturing,2017,977,Math & Statistics
Manufacturing,2017,450,Math & Statistics
Wholesale Trade,2017,621,Math & Statistics
Wholesale Trade,2017,352,Math & Statistics
Wholesale Trade,2017,301,Math & Statistics
Wholesale Trade,2017,2215,Math & Statistics
Wholesale Trade,2017,219,Math & Statistics
